date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022/12/14,2023,0,,LAC,MIN,1495.720787,1491.307583,0.645896657,0.354103343,1502.917928,1484.110442,,,,,,,1545.621783,1473.405441,0.703159389,0.296840611,99,88,54,70,62
2022/12/15,2023,0,,MEM,MIL,1612.409914,1602.21918,0.653465838,0.346534162,1629.940124,1584.68897,,,,,,,1608.041359,1602.796474,0.614791706,0.385208294,142,101,86,9,48
2022/12/15,2023,0,,HOU,MIA,1393.448353,1529.814123,0.447855736,0.552144264,1388.582339,1534.680138,,,,,,,1355.229385,1254.421827,0.780447912,0.219552088,108,111,1,10,6
2022/12/15,2023,0,,UTA,NOP,1528.021242,1604.661001,0.533567522,0.466432478,1533.140856,1599.541386,,,,,,,1541.325657,1569.146566,0.614421931,0.385578069,132,129,72,40,56
2022/12/15,2023,0,,LAC,PHO,1502.917928,1564.726141,0.554742087,0.445257913,1486.828565,1580.815504,,,,,,,1332.691273,1579.185462,0.228113295,0.771886705,95,111,29,33,31
2022/12/16,2023,0,,DET,SAC,1389.148026,1521.516352,0.453552536,0.546447464,1380.541289,1530.12309,,,,,,,1368.138521,1517.498362,0.397460198,0.602539802,113,122,26,23,25
2022/12/16,2023,0,,CHO,ATL,1392.310362,1489.716163,0.503733283,0.496266717,1376.351211,1505.675313,,,,,,,1454.46716,1458.500765,0.607200968,0.392799032,106,125,33,34,34
2022/12/16,2023,0,,TOR,BRK,1504.369735,1557.41056,0.567171153,0.432828847,1497.780522,1563.999773,,,,,,,1564.210556,1565.046121,0.604943524,0.395056476,116,119,76,55,66
2022/12/16,2023,0,,PHI,GSW,1574.488891,1583.100723,0.628566641,0.371433359,1582.544126,1575.045488,,,,,,,1630.800745,1386.203682,0.862306198,0.137693802,118,106,50,9,30
2022/12/16,2023,0,,BOS,ORL,1682.674544,1367.876932,0.915889707,0.084110293,1657.783429,1392.768046,,,,,,,1691.788393,1360.41533,0.905613807,0.094386193,109,117,54,2,28
2022/12/16,2023,0,,CLE,IND,1571.107138,1451.476482,0.7797647,0.2202353,1574.004158,1448.579462,,,,,,,1578.032206,1468.89227,0.739096414,0.260903586,118,112,59,30,45
2022/12/16,2023,0,,OKC,MIN,1418.432055,1484.110442,0.549232729,0.450767271,1412.974571,1489.567925,,,,,,,1350.77499,1382.963531,0.580200288,0.419799712,110,112,7,21,14
2022/12/16,2023,0,,CHI,NYK,1486.650392,1545.546707,0.55887852,0.44112148,1465.767734,1566.429366,,,,,,,1498.404896,1556.430908,0.525446962,0.474553038,91,114,62,73,68
2022/12/16,2023,0,,DAL,POR,1543.92341,1460.406655,0.742003389,0.257996611,1551.293491,1453.036575,,,,,,,1586.510336,1491.177596,0.728065712,0.271934288,130,110,66,59,63
2022/12/16,2023,0,,LAL,DEN,1464.963518,1553.577953,0.516379282,0.483620718,1479.562119,1538.979353,,,,,,,1473.558551,1584.39979,0.45233349,0.54766651,126,108,62,18,40
2022/12/17,2023,0,,LAC,WAS,1486.828565,1408.958278,0.735732292,0.264267708,1491.332365,1404.454478,,,,,,,1462.195608,1419.144502,0.666995817,0.333004183,102,93,27,36,32
2022/12/17,2023,1,,SAS,MIA,1358.632279,1534.680138,0.266312464,0.733687536,1353.787312,1539.525105,,,,,,,1351.593426,1537.119202,0.255788904,0.744211096,101,111,26,11,19
2022/12/17,2023,0,,MIL,UTA,1584.68897,1533.140856,0.705240908,0.294759092,1595.056047,1522.773778,,,,,,,1548.096857,1536.160831,0.629140762,0.370859238,123,97,68,26,47
2022/12/17,2023,0,,OKC,MEM,1412.974571,1629.940124,0.337756554,0.662243446,1424.273761,1618.640935,,,,,,,1308.401376,1625.332224,0.166843414,0.833156586,115,109,30,2,16
2022/12/17,2023,0,,HOU,POR,1388.582339,1453.036575,0.550976731,0.449023269,1375.384469,1466.234445,,,,,,,1327.74246,1464.927429,0.472948492,0.527051508,95,107,13,27,20
2022/12/17,2023,0,,CLE,DAL,1574.004158,1551.293491,0.669600643,0.330399357,1576.436289,1548.86136,,,,,,,1599.033922,1423.312774,0.815695224,0.184304776,100,99,53,13,33
2022/12/17,2023,0,,PHO,NOP,1580.815504,1599.541386,0.614875092,0.385124908,1585.389452,1594.967437,,,,,,,1590.070794,1588.091028,0.617272725,0.382727275,118,114,83,18,51
2022/12/18,2023,0,,BOS,ORL,1657.783429,1392.768046,0.89101951,0.10898049,1643.711578,1406.839897,,,,,,,1636.990729,1378.873718,0.868924806,0.131075194,92,95,49,2,26
2022/12/18,2023,0,,IND,NYK,1448.579462,1566.429366,0.474334502,0.525665498,1443.350487,1571.658342,,,,,,,1474.144637,1571.061052,0.470149923,0.529850077,106,109,59,66,63
2022/12/18,2023,0,,DET,BRK,1380.541289,1563.999773,0.382151619,0.617848381,1376.535796,1568.005265,,,,,,,1364.199911,1569.156915,0.32797271,0.67202729,121,124,34,8,21
2022/12/18,2023,0,,TOR,GSW,1497.780522,1575.045488,0.532671724,0.467328276,1482.525848,1590.300162,,,,,,,1557.360068,1469.508572,0.718328619,0.281671381,110,126,56,50,53
2022/12/18,2023,0,,MIN,CHI,1489.567925,1465.767734,0.670986711,0.329013289,1500.717534,1454.618125,,,,,,,1457.231518,1477.056798,0.579988027,0.420011973,150,126,37,49,43
2022/12/18,2023,0,,DEN,CHO,1538.979353,1376.351211,0.819329162,0.180670838,1540.867836,1374.462728,,,,,,,1575.180114,1413.100891,0.835564174,0.164435826,119,115,46,5,26
2022/12/18,2023,0,,LAL,WAS,1479.562119,1404.454478,0.732628683,0.267371317,1481.828442,1402.188154,,,,,,,1367.066224,1435.58625,0.571769896,0.428230104,119,117,15,19,17
2022/12/19,2023,0,,PHI,TOR,1582.544126,1482.525848,0.759766131,0.240233869,1584.85971,1480.210264,,,,,,,1618.479005,1558.177706,0.737110766,0.262889234,104,101,82,35,59
2022/12/19,2023,0,,CLE,UTA,1576.436289,1522.773778,0.707764725,0.292235275,1585.840608,1513.369459,,,,,,,1608.291383,1529.584489,0.711921445,0.288078555,122,99,76,27,52
2022/12/19,2023,0,,ATL,ORL,1505.675313,1406.839897,0.758521126,0.241478874,1507.359487,1405.155724,,,,,,,1488.048185,1383.777228,0.794021209,0.205978791,126,125,25,10,18
2022/12/19,2023,0,,HOU,SAS,1375.384469,1353.787312,0.66818101,0.33181899,1351.982799,1377.188981,,,,,,,1322.328817,1357.467878,0.56460371,0.43539629,105,124,4,0,2
2022/12/19,2023,0,,OKC,POR,1424.273761,1466.234445,0.582756916,0.417243084,1428.126975,1462.381231,,,,,,,1393.069633,1457.201747,0.528157946,0.471842054,123,121,22,33,28
2022/12/19,2023,0,,MIN,DAL,1500.717534,1548.86136,0.574077777,0.425922223,1509.205443,1540.373451,,,,,,,1443.446083,1578.901399,0.360164047,0.639835953,116,106,54,69,62
2022/12/19,2023,0,,NOP,MIL,1594.967437,1595.056047,0.639947478,0.360052522,1581.426873,1608.596612,,,,,,,1589.94816,1612.777106,0.564559581,0.435440419,119,128,86,15,51
2022/12/19,2023,0,,PHO,LAL,1585.389452,1481.828442,0.763468661,0.236531339,1593.410897,1473.806998,,,,,,,1503.240447,1192.691021,0.926055387,0.073944613,130,104,3,5,4
2022/12/19,2023,0,,SAC,CHO,1530.12309,1374.462728,0.81331554,0.18668446,1514.310716,1390.275102,,,,,,,1518.532627,1412.989702,0.775721814,0.224278186,119,125,36,15,26
2022/12/20,2023,0,,DET,UTA,1376.535796,1513.369459,0.4471898,0.5528102,1364.839019,1525.066237,,,,,,,1364.995842,1522.996195,0.454055888,0.545944112,111,126,27,26,27
2022/12/20,2023,0,,NYK,GSW,1571.658342,1590.300162,0.614989675,0.385010325,1590.463773,1571.494731,,,,,,,1574.524457,1432.439109,0.771032006,0.228967994,132,94,51,28,40
2022/12/20,2023,0,,MIA,CHI,1539.525105,1454.618125,0.743532426,0.256467574,1521.413964,1472.729266,,,,,,,1414.796043,1467.083077,0.525721627,0.474278373,103,113,27,41,34
2022/12/20,2023,0,,PHO,WAS,1593.410897,1402.188154,0.842428951,0.157571049,1581.130418,1414.468633,,,,,,,1498.011238,1392.940648,0.692724853,0.307275147,110,113,28,10,19
2022/12/20,2023,0,,DEN,MEM,1540.867836,1618.640935,0.531943516,0.468056484,1552.697477,1606.811293,,,,,,,1572.80377,1618.544429,0.60552864,0.39447136,105,91,84,16,50
2022/12/21,2023,0,,PHI,DET,1584.85971,1364.839019,0.863207176,0.136792824,1588.427661,1361.271067,,,,,,,1617.214384,1355.300901,0.89988415,0.10011585,113,93,40,1,21
2022/12/21,2023,0,,CLE,MIL,1585.840608,1608.596612,0.609366993,0.390633007,1592.52114,1601.91608,,,,,,,1608.728038,1618.309704,0.602826677,0.397173323,114,106,88,8,48
2022/12/21,2023,0,,BRK,GSW,1568.005265,1571.494731,0.635424426,0.364575574,1582.80547,1556.694527,,,,,,,1526.018303,1319.303962,0.863661964,0.136338036,143,113,19,11,15
2022/12/21,2023,0,,ATL,CHI,1507.359487,1472.729266,0.684600173,0.315399827,1499.94514,1480.143612,,,,,,,1521.7349,1485.776767,0.721607678,0.278392322,108,110,52,47,50
2022/12/21,2023,0,,BOS,IND,1643.711578,1443.350487,0.849286695,0.150713305,1627.977309,1459.084755,,,,,,,1672.193413,1471.105115,0.830834848,0.169165152,112,117,76,12,44
2022/12/21,2023,0,,NYK,TOR,1590.463773,1480.210264,0.770354943,0.229645057,1574.881093,1495.792944,,,,,,,1572.815636,1559.171239,0.555407098,0.444592902,106,113,76,66,71
2022/12/21,2023,0,,HOU,ORL,1351.982799,1405.155724,0.566984468,0.433015532,1342.872851,1414.265671,,,,,,,1305.843313,1385.120759,0.493942306,0.506057694,110,116,4,0,2
2022/12/21,2023,0,,MIN,DAL,1509.205443,1540.373451,0.597781252,0.402218748,1500.301521,1549.277373,,,,,,,1513.204909,1586.261142,0.507076278,0.492923722,99,104,70,79,75
2022/12/21,2023,0,,OKC,POR,1428.126975,1462.381231,0.593502325,0.406497675,1432.445006,1458.063199,,,,,,,1400.058358,1474.860977,0.509186344,0.490813656,101,98,26,30,28
2022/12/21,2023,0,,SAC,LAL,1514.310716,1473.806998,0.691854674,0.308145326,1521.436314,1466.6814,,,,,,,1509.9674,1343.966755,0.799780493,0.200219507,134,120,21,36,29
2022/12/21,2023,0,,LAC,CHO,1491.332365,1390.275102,0.760856074,0.239143926,1498.315052,1383.292415,,,,,,,1549.277294,1416.193203,0.767908354,0.232091646,126,105,42,18,30
2022/12/22,2023,0,,NOP,SAS,1581.426873,1377.188981,0.85212099,0.14787901,1583.742202,1374.873652,,,,,,,1529.737007,1363.102566,0.798275781,0.201724219,126,117,27,7,17
2022/12/22,2023,0,,UTA,WAS,1525.066237,1414.468633,0.77070517,0.22929483,1528.629571,1410.905299,,,,,,,1528.130416,1390.911007,0.799284316,0.200715684,120,112,32,21,27
2022/12/23,2023,0,,ORL,SAS,1414.265671,1374.873652,0.690488691,0.309511309,1423.388147,1365.751176,,,,,,,1391.130828,1372.905659,0.683669522,0.316330478,133,113,10,0,5
2022/12/23,2023,0,,PHI,LAC,1588.427661,1498.315052,0.749204884,0.250795116,1591.491553,1495.25116,,,,,,,1616.636566,1576.249327,0.673194602,0.326805398,119,114,84,32,58
2022/12/23,2023,0,,NYK,CHI,1574.881093,1480.143612,0.754173983,0.245826017,1567.65942,1487.365284,,,,,,,1580.522243,1446.324005,0.76955054,0.23044946,117,118,55,30,43
2022/12/23,2023,0,,BOS,MIN,1627.977309,1500.301521,0.787614743,0.212385257,1632.158471,1496.120359,,,,,,,1662.281938,1512.984687,0.786597162,0.213402838,121,109,81,24,53
2022/12/23,2023,0,,BRK,MIL,1582.80547,1601.91608,0.614350517,0.385649483,1593.838758,1590.882791,,,,,,,1583.174717,1598.253026,0.582971807,0.417028193,118,100,83,12,48
2022/12/23,2023,0,,CLE,TOR,1592.52114,1495.792944,0.756292327,0.243707673,1572.754612,1515.559473,,,,,,,1595.369022,1554.057434,0.666379719,0.333620281,107,118,78,33,56
2022/12/23,2023,0,,ATL,DET,1499.94514,1361.271067,0.798012494,0.201987506,1506.448384,1354.767823,,,,,,,1515.356395,1352.799477,0.804910231,0.195089769,130,105,24,11,18
2022/12/23,2023,0,,OKC,NOP,1432.445006,1583.742202,0.426709187,0.573290813,1427.86195,1588.325259,,,,,,,1397.628524,1534.664391,0.491181835,0.508818165,125,128,35,13,24
2022/12/23,2023,0,,MIA,IND,1521.413964,1459.084755,0.71797561,0.28202439,1512.187995,1468.310724,,,,,,,1534.856294,1482.122574,0.679878321,0.320121679,108,111,54,65,60
2022/12/23,2023,0,,HOU,DAL,1342.872851,1549.277373,0.351486011,0.648513989,1337.863384,1554.286841,,,,,,,1329.375954,1583.432091,0.26546587,0.73453413,106,112,29,13,21
2022/12/23,2023,0,,DEN,POR,1552.697477,1458.063199,0.754063826,0.245936174,1557.912296,1452.848381,,,,,,,1592.415801,1473.644125,0.798277685,0.201722315,120,107,63,23,43
2022/12/23,2023,0,,SAC,WAS,1521.436314,1410.905299,0.770637424,0.229362576,1497.59795,1434.743663,,,,,,,1517.778809,1465.585546,0.729481229,0.270518771,111,125,47,31,39
2022/12/23,2023,0,,PHO,MEM,1581.130418,1606.811293,0.605351854,0.394648146,1556.451643,1631.490068,,,,,,,1536.552282,1633.209214,0.481407591,0.518592409,100,125,81,20,51
2022/12/23,2023,0,,LAL,CHO,1466.6814,1383.292415,0.741862563,0.258137437,1455.684391,1394.289424,,,,,,,1422.025767,1417.170854,0.60649993,0.39350007,130,134,21,11,16
2022/12/25,2023,0,,NYK,PHI,1567.65942,1591.491553,0.607891421,0.392108579,1556.767643,1602.38333,,,,,,,1571.932439,1617.839403,0.536357144,0.463642856,112,119,84,43,64
2022/12/25,2023,0,,DAL,LAL,1554.286841,1455.684391,0.758275403,0.241724597,1558.347489,1451.623743,,,,,,,1565.984587,1412.207086,0.793805493,0.206194507,124,115,44,25,35
2022/12/25,2023,0,,BOS,MIL,1632.158471,1590.882791,0.69280124,0.30719876,1641.513691,1581.527571,,,,,,,1674.097681,1587.70206,0.712934232,0.287065768,139,118,91,9,50
2022/12/25,2023,0,,GSW,MEM,1556.694527,1631.490068,0.536208636,0.463791364,1568.389001,1619.795593,,,,,,,1451.605477,1646.827783,0.313453291,0.686546709,123,109,68,33,51
2022/12/25,2023,0,,DEN,PHO,1557.912296,1556.451643,0.641999805,0.358000195,1561.614664,1552.749275,,,,,,,1604.902956,1561.94774,0.719491502,0.280508498,128,125,81,12,47
2022/12/26,2023,0,,DET,LAC,1354.767823,1495.25116,0.442002037,0.557997963,1345.339096,1504.679887,,,,,,,1347.352458,1506.031564,0.38607881,0.61392119,131,142,21,21,21
2022/12/26,2023,0,,CLE,BRK,1572.754612,1593.838758,0.611655449,0.388344551,1560.899336,1605.694033,,,,,,,1583.887393,1617.257421,0.56513222,0.43486778,117,125,86,13,50
2022/12/26,2023,0,,MIA,MIN,1512.187995,1496.120359,0.66108633,0.33891367,1515.655497,1492.652858,,,,,,,1345.109374,1506.477172,0.382428124,0.617571876,113,110,21,64,43
2022/12/26,2023,0,,CHI,HOU,1487.365284,1337.863384,0.807873021,0.192126979,1460.186903,1365.041765,,,,,,,1450.694673,1317.155054,0.770765324,0.229234676,118,133,10,9,10
2022/12/26,2023,0,,NOP,IND,1588.325259,1468.310724,0.780143956,0.219856044,1594.44986,1462.186123,,,,,,,1453.718072,1487.270311,0.553622828,0.446377172,113,93,38,41,40
2022/12/26,2023,0,,SAS,UTA,1365.751176,1528.629571,0.410485881,0.589514119,1373.60274,1520.778007,,,,,,,1360.911258,1535.577871,0.36238558,0.63761442,126,122,28,17,23
2022/12/26,2023,0,,POR,CHO,1452.848381,1394.289424,0.713560263,0.286439737,1458.446465,1388.69134,,,,,,,1465.892816,1425.148726,0.654564866,0.345435134,124,113,29,25,27
2022/12/27,2023,0,,ORL,LAL,1423.388147,1451.623743,0.601833153,0.398166847,1403.201655,1471.810235,,,,,,,1408.790624,1414.488473,0.601550738,0.398449262,110,129,18,7,13
2022/12/27,2023,0,,WAS,PHI,1434.743663,1602.38333,0.403870119,0.596129881,1443.614033,1593.512959,,,,,,,1461.683268,1629.989682,0.345770322,0.654229678,116,111,68,14,41
2022/12/27,2023,0,,BOS,HOU,1641.513691,1365.041765,0.897260227,0.102739773,1644.454466,1362.10099,,,,,,,1686.925361,1353.513251,0.932189023,0.067810977,126,102,51,0,26
2022/12/27,2023,0,,IND,ATL,1462.186123,1506.448384,0.579531929,0.420468071,1473.024739,1495.609769,,,,,,,1478.003222,1545.510683,0.444501963,0.555498037,129,114,56,71,64
2022/12/27,2023,0,,TOR,LAC,1515.559473,1504.679887,0.654363239,0.345636761,1499.745885,1520.493475,,,,,,,1558.76092,1561.908381,0.660831077,0.339168923,113,124,74,58,66
2022/12/27,2023,0,,OKC,SAS,1427.86195,1373.60274,0.708474666,0.291525334,1435.158383,1366.306306,,,,,,,1405.869208,1372.289162,0.719383084,0.280616916,130,114,12,0,6
2022/12/27,2023,0,,MEM,PHO,1619.795593,1552.749275,0.723441219,0.276558781,1595.33336,1577.211508,,,,,,,1639.612691,1506.523976,0.759839399,0.240160601,108,125,77,10,44
2022/12/27,2023,0,,DAL,NYK,1558.347489,1556.767643,0.642157487,0.357842513,1563.005505,1552.109627,,,,,,,1590.799627,1550.912862,0.66931903,0.33068097,126,121,77,40,59
2022/12/27,2023,0,,GSW,CHO,1568.389001,1388.69134,0.833420989,0.166579011,1570.304869,1386.775473,,,,,,,1469.037741,1418.434088,0.727780526,0.272219474,110,105,28,21,25
2022/12/27,2023,0,,SAC,DEN,1497.59795,1561.614664,0.55159975,0.44840025,1488.041906,1571.170708,,,,,,,1458.290208,1618.811134,0.380847183,0.619152817,106,113,65,32,49
2022/12/28,2023,0,,WAS,PHO,1443.614033,1577.211508,0.451799497,0.548200503,1465.214707,1555.610835,,,,,,,1444.612451,1523.657916,0.494828374,0.505171626,127,102,44,30,37
2022/12/28,2023,0,,DET,ORL,1345.339096,1403.201655,0.560345067,0.439654933,1359.272726,1389.268026,,,,,,,1336.892021,1388.418131,0.612823178,0.387176822,121,101,7,0,4
2022/12/28,2023,0,,ATL,BRK,1495.609769,1605.694033,0.485491651,0.514508349,1491.716549,1609.587253,,,,,,,1493.062829,1617.576883,0.372850997,0.627149003,107,108,71,36,54
2022/12/28,2023,0,,MIA,LAL,1515.655497,1471.810235,0.695940315,0.304059685,1522.669762,1464.79597,,,,,,,1521.032075,1429.558995,0.76942824,0.23057176,112,98,40,28,34
2022/12/28,2023,0,,NOP,MIN,1594.44986,1492.652858,0.761630025,0.238369975,1596.108959,1490.993759,,,,,,,1570.38336,1511.894868,0.682528745,0.317471255,119,118,67,45,56
2022/12/28,2023,0,,CHI,MIL,1460.186903,1581.527571,0.469326875,0.530673125,1468.536555,1573.17792,,,,,,,1456.476017,1561.064988,0.465998064,0.534001936,119,113,53,17,35
2022/12/28,2023,0,,GSW,UTA,1570.304869,1520.778007,0.702816451,0.297183549,1574.04076,1517.042115,,,,,,,1421.646555,1533.564534,0.389133635,0.610866365,112,107,41,76,59
2022/12/28,2023,0,,SAC,DEN,1488.041906,1571.170708,0.52426054,0.47573946,1491.836484,1567.37613,,,,,,,1476.674174,1542.33793,0.507223725,0.492776275,127,126,54,30,42
2022/12/29,2023,0,,CHO,OKC,1386.775473,1435.158383,0.573741225,0.426258775,1394.208796,1427.725061,,,,,,,1409.46082,1415.267264,0.589437424,0.410562576,121,113,18,1,10
2022/12/29,2023,0,,IND,CLE,1473.024739,1560.899336,0.517442775,0.482557225,1482.328746,1551.595329,,,,,,,1487.317083,1585.114429,0.472041067,0.527958933,135,126,65,51,58
2022/12/29,2023,0,,TOR,MEM,1499.745885,1595.33336,0.506349792,0.493650208,1487.29354,1607.785704,,,,,,,1531.673205,1650.799514,0.440685557,0.559314443,106,119,83,34,59
2022/12/29,2023,0,,BOS,LAC,1644.454466,1520.493475,0.784015661,0.215984339,1647.287221,1517.66072,,,,,,,1689.837098,1559.966078,0.762846807,0.237153193,116,110,90,19,55
2022/12/29,2023,0,,SAS,NYK,1366.306306,1552.109627,0.3789697,0.6210303,1377.525591,1540.890342,,,,,,,1345.605156,1557.88413,0.312267739,0.687732261,122,115,28,17,23
2022/12/29,2023,0,,DAL,HOU,1563.005505,1362.10099,0.849686663,0.150313337,1566.267695,1358.838801,,,,,,,1623.237957,1332.477431,0.896180557,0.103819443,129,114,35,3,19
2022/12/30,2023,0,,ORL,WAS,1389.268026,1465.214707,0.534560312,0.465439688,1372.035775,1482.446958,,,,,,,1208.275227,1462.566015,0.257141132,0.742858868,100,119,3,10,7
2022/12/30,2023,0,,TOR,PHO,1487.29354,1555.610835,0.545469112,0.454530888,1495.923457,1546.980918,,,,,,,1515.046092,1513.007187,0.544061553,0.455938447,113,104,57,52,55
2022/12/30,2023,0,,ATL,LAL,1491.716549,1464.79597,0.674939904,0.325060096,1477.092138,1479.420381,,,,,,,1533.333472,1446.000562,0.727552191,0.272447809,121,130,46,37,42
2022/12/30,2023,0,,CHI,DET,1468.536555,1359.272726,0.769345536,0.230654464,1473.618921,1354.19036,,,,,,,1476.930825,1343.347226,0.770843672,0.229156328,132,118,17,8,13
2022/12/30,2023,0,,MIL,MIN,1573.17792,1490.993759,0.740532166,0.259467834,1577.586598,1486.585081,,,,,,,1567.603019,1477.472103,0.72789082,0.27210918,123,114,59,21,40
2022/12/30,2023,0,,NOP,PHI,1596.108959,1593.512959,0.643500519,0.356499481,1603.364537,1586.257382,,,,,,,1571.883702,1623.819223,0.534997008,0.465002992,127,116,85,12,49
2022/12/30,2023,0,,DEN,MIA,1567.37613,1522.669762,0.696988218,0.303011782,1571.198454,1518.847438,,,,,,,1598.029372,1544.992255,0.732810276,0.267189724,124,119,78,21,50
2022/12/30,2023,0,,GSW,POR,1574.04076,1458.446465,0.775748561,0.224251439,1576.998733,1455.488491,,,,,,,1475.115926,1453.612548,0.634118809,0.365881191,118,112,36,78,57
2022/12/30,2023,0,,SAC,UTA,1491.836484,1517.042115,0.606005233,0.393994767,1494.841652,1514.036948,,,,,,,1490.575463,1534.067359,0.539685542,0.460314458,126,125,56,82,69
2022/12/31,2023,0,,IND,LAC,1482.328746,1517.66072,0.592004739,0.407995261,1485.464672,1514.524795,,,,,,,1493.877057,1570.096645,0.507837695,0.492162305,131,130,63,66,65
2022/12/31,2023,0,,SAS,DAL,1377.525591,1566.267695,0.374996487,0.625003513,1374.695131,1569.098154,,,,,,,1353.625541,1593.212829,0.282532666,0.717467334,125,126,35,8,22
2022/12/31,2023,0,,CHO,BRK,1394.208796,1609.587253,0.3398031,0.6601969,1385.095467,1618.700582,,,,,,,1408.466327,1616.423338,0.321553598,0.678446402,106,123,53,2,28
2022/12/31,2023,0,,HOU,NYK,1358.838801,1540.890342,0.384065707,0.615934293,1347.031639,1552.697504,,,,,,,1318.708746,1552.908785,0.280468955,0.719531045,88,108,23,17,20
2022/12/31,2023,0,,CHI,CLE,1473.618921,1551.595329,0.531652114,0.468347886,1469.24406,1555.97019,,,,,,,1483.449504,1535.748248,0.468729392,0.531270608,102,103,55,46,51
2022/12/31,2023,0,,OKC,PHI,1427.725061,1586.257382,0.416553191,0.583446809,1415.144416,1598.838027,,,,,,,1412.776349,1602.928592,0.407553339,0.592446661,96,115,51,6,29
2022/12/31,2023,0,,MEM,NOP,1607.785704,1603.364537,0.645907142,0.354092858,1616.585249,1594.564992,,,,,,,1649.107598,1575.08867,0.749049986,0.250950014,116,101,88,7,48
2022/12/31,2023,0,,MIN,DET,1486.585081,1354.19036,0.792123235,0.207876765,1463.940455,1376.834986,,,,,,,1506.962355,1346.183353,0.798398596,0.201601404,104,116,21,10,16
2022/12/31,2023,0,,UTA,MIA,1514.036948,1518.847438,0.633660974,0.366339026,1506.36782,1526.516566,,,,,,,1534.133878,1488.757528,0.707157613,0.292842387,123,126,56,55,56
2023/1/1,2023,0,,DEN,BOS,1571.198454,1647.287221,0.534356804,0.465643196,1581.8317,1636.653975,,,,,,,1585.706756,1683.996063,0.542504999,0.457495001,123,111,92,9,51
