eloh_pre,eloa_pre,eloh_post,eloa_post,Result
1497.585284,1562.233102,1505.519539,1554.298846,1
1483.601116,1415.536916,1474.240514,1424.897518,0
1512.66145,1394.698336,1517.973971,1389.385815,1
1623.322809,1610.63645,1616.347727,1617.611532,0
1507.350643,1594.126471,1514.711318,1586.765797,1
1471.776849,1407.77031,1462.511522,1417.035637,0
1282.097978,1288.12089,1297.785079,1272.433788,1
1516.583011,1571.602701,1509.177945,1579.007768,0
1515.536553,1650.660276,1508.772957,1657.423873,0
1494.544048,1448.861234,1500.154571,1443.250711,1
1321.969015,1417.035637,1314.095419,1424.909233,0
1424.897518,1612.874159,1420.453959,1617.317717,0
1603.660318,1616.347727,1608.116691,1611.891353,1
1525.557074,1517.08638,1528.658459,1513.984995,1
1636.213177,1530.040952,1639.038278,1527.215852,1
1538.604881,1479.820564,1545.442161,1472.983283,1
1500.154571,1554.298846,1508.311858,1546.141559,1
1314.095419,1508.772957,1310.798333,1512.070044,0
1462.511522,1657.423873,1455.005509,1664.929886,0
1533.48253,1617.317717,1514.326461,1636.473787,0
1617.611532,1389.385815,1597.790848,1409.206498,0
1297.785079,1517.973971,1287.126463,1528.632587,0
1505.519539,1586.765797,1514.59235,1577.692986,1
1509.177945,1443.250711,1512.280545,1440.148111,1
1611.891353,1424.909233,1616.472267,1420.328319,1
1514.711318,1527.215852,1521.103851,1520.823318,1
1579.007768,1508.311858,1589.740948,1497.578678,1
1528.658459,1608.116691,1521.848696,1614.926454,0
1639.038278,1474.240514,1603.723561,1509.555231,0
1512.070044,1513.984995,1505.384616,1520.670423,0
1472.983283,1512.280545,1479.618742,1505.645086,1
1455.005509,1440.148111,1442.78586,1452.367759,0
1545.442161,1597.790848,1551.297158,1591.935851,1
1310.798333,1409.206498,1300.359977,1419.644853,0
1664.929886,1528.632587,1667.347042,1526.215431,1
1420.453959,1287.126463,1423.849778,1283.730645,1
1577.692986,1546.141559,1587.483303,1536.351243,1
1636.473787,1420.328319,1637.373508,1419.428598,1
1272.433788,1603.723561,1290.060013,1586.097336,1
1514.59235,1520.823318,1521.701847,1513.713821,1
1521.848696,1614.926454,1528.01294,1608.762211,1
1514.326461,1526.215431,1508.898305,1531.643587,0
1505.384616,1520.670423,1494.202469,1531.85257,0
1442.78586,1528.01294,1453.797464,1517.001336,1
1531.85257,1616.472267,1521.5615,1626.763337,0
1587.483303,1505.645086,1590.352676,1502.775713,1
1283.730645,1509.555231,1278.34496,1514.940915,0
1479.618742,1497.578678,1462.662356,1514.535064,0
1521.103851,1591.935851,1530.962898,1582.076804,1
1536.351243,1667.347042,1547.220686,1656.477598,1
1589.740948,1551.297158,1574.650095,1566.388011,0
1419.644853,1452.367759,1408.213847,1463.798766,0
1300.359977,1423.849778,1293.28226,1430.927495,0
1637.373508,1494.202469,1642.609957,1488.96602,1
1290.060013,1514.535064,1283.11464,1521.480437,0
1521.701847,1582.076804,1514.428738,1589.349914,0
1586.097336,1531.643587,1578.283036,1539.457887,0
1408.213847,1608.762211,1403.072123,1613.903934,0
1462.662356,1419.428598,1470.673618,1411.417336,1
1547.220686,1574.650095,1555.485124,1566.385657,1
1517.001336,1463.798766,1520.300341,1460.499761,1
1566.388011,1656.477598,1556.296597,1666.569013,0
1278.34496,1626.763337,1288.076684,1617.031614,1
1293.28226,1430.927495,1311.99397,1412.215785,1
1502.775713,1590.352676,1488.068491,1605.059898,0
1521.5615,1508.898305,1497.098283,1533.361522,0
1283.11464,1453.797464,1302.497641,1434.414463,1
1566.385657,1666.569013,1554.757289,1678.197382,0
1411.417336,1589.349914,1401.103393,1599.663857,0
1403.072123,1613.903934,1394.14369,1622.832368,0
1488.96602,1311.99397,1493.492094,1307.467896,1
1513.713821,1578.283036,1525.475661,1566.521197,1
1470.673618,1514.428738,1454.313309,1530.789047,0
1521.480437,1539.457887,1530.752502,1530.185821,1
1302.497641,1488.068491,1295.58694,1494.979193,0
1520.300341,1605.059898,1535.23329,1590.126949,1
1530.962898,1555.485124,1537.693823,1548.754199,1
1622.832368,1642.609957,1610.071128,1655.371197,0
1533.361522,1617.031614,1528.235759,1622.157377,0
1288.076684,1530.789047,1297.994261,1520.87147,1
1514.940915,1556.296597,1508.094296,1563.143216,0
1525.475661,1530.752502,1535.468559,1520.759604,1
1307.467896,1566.521197,1299.450367,1574.538725,0
1678.197382,1412.215785,1642.751145,1447.662021,0
1554.757289,1434.414463,1556.844081,1432.327671,1
1530.185821,1563.143216,1521.332238,1571.996799,0
1295.58694,1590.126949,1292.294307,1593.419582,0
1520.87147,1494.979193,1514.816017,1501.034645,0
1508.094296,1528.235759,1514.700647,1521.629407,1
1610.071128,1493.492094,1616.947767,1486.615456,1
1297.994261,1454.313309,1303.867184,1448.440386,1
1401.103393,1622.157377,1393.305245,1629.955525,0
1497.098283,1548.754199,1504.631009,1541.221473,1
1394.14369,1655.371197,1380.834748,1668.680139,0
1514.700647,1535.23329,1524.074833,1525.859103,1
1599.663857,1574.538725,1604.265561,1569.937021,1
1537.693823,1432.327671,1524.804175,1445.217319,0
1460.499761,1629.955525,1465.62381,1624.831475,1
1447.662021,1668.680139,1437.728899,1678.613261,0
1535.468559,1521.629407,1543.903804,1513.194162,1
1486.615456,1571.996799,1473.054327,1585.557928,0
1593.419582,1541.221473,1600.160966,1534.480089,1
1521.332238,1569.937021,1512.083632,1579.185627,0
1520.759604,1556.844081,1525.681785,1551.9219,1
1292.294307,1504.631009,1305.387744,1491.537572,1
1299.450367,1525.859103,1292.56652,1532.742951,0
1303.867184,1448.440386,1295.12548,1457.18209,0
1642.751145,1543.903804,1646.256344,1540.398605,1
1393.305245,1524.804175,1381.360072,1536.749348,0
1514.816017,1445.217319,1518.542242,1441.491095,1
1678.613261,1524.074833,1665.710973,1536.977122,0
1604.265561,1513.194162,1590.569156,1526.890567,0
1295.12548,1534.480089,1288.300479,1541.30509,0
1465.62381,1585.557928,1475.379045,1575.802693,1
1380.834748,1437.728899,1387.387027,1431.17662,1
1600.160966,1501.034645,1602.792314,1498.403297,1
1512.083632,1616.947767,1504.48871,1624.542689,0
1536.749348,1525.681785,1530.94157,1531.489563,0
1441.491095,1473.054327,1449.416597,1465.128824,1
1575.802693,1624.831475,1554.222523,1646.411645,0
1491.537572,1292.56652,1495.825906,1288.278186,1
1457.18209,1305.387744,1464.927557,1297.642277,1
1602.792314,1288.300479,1603.682782,1287.410011,1
1526.890567,1495.825906,1529.230788,1493.485686,1
1536.977122,1665.710973,1519.782439,1682.905655,0
1475.379045,1381.360072,1454.623941,1402.115177,0
1518.542242,1551.9219,1527.01607,1543.448071,1
1540.398605,1431.17662,1528.711785,1442.863441,0
1532.742951,1590.569156,1539.898102,1583.414004,1
1498.403297,1541.30509,1492.51548,1547.192906,0
1465.128824,1579.185627,1452.924466,1591.389985,0
1646.256344,1297.642277,1648.841304,1295.057317,1
1449.416597,1583.414004,1457.356352,1575.474249,1
1464.927557,1387.387027,1472.25376,1380.060824,1
1504.48871,1624.542689,1500.007327,1629.024072,0
1530.94157,1531.489563,1542.641244,1519.789889,1
1547.192906,1682.905655,1557.49658,1672.601981,1
1527.01607,1519.789889,1531.558344,1515.247616,1
1646.411645,1442.863441,1650.989434,1438.285652,1
1554.222523,1543.448071,1559.990169,1537.680425,1
1454.623941,1648.841304,1440.403265,1663.061979,0
1402.115177,1519.782439,1382.648693,1539.248923,0
1492.51548,1380.060824,1475.613631,1396.962674,0
1452.924466,1295.057317,1456.489014,1291.492769,1
1528.711785,1288.278186,1532.001816,1284.988155,1
1603.682782,1287.410011,1606.876164,1284.216629,1
1542.641244,1472.25376,1514.099722,1500.795282,0
1537.680425,1672.601981,1556.219521,1654.062885,1
1539.898102,1500.007327,1506.69527,1533.21016,0
1559.990169,1440.403265,1563.392448,1437.000987,1
1493.485686,1438.285652,1499.81629,1431.955047,1
1591.389985,1663.061979,1607.620532,1646.831433,1
1557.49658,1529.230788,1549.06585,1537.661518,0
1531.558344,1539.248923,1517.444468,1553.362798,0
1650.989434,1291.492769,1653.802356,1288.679847,1
1457.356352,1533.21016,1468.542866,1522.023646,1
1629.024072,1284.216629,1630.573749,1282.666952,1
1382.648693,1515.247616,1375.817535,1522.078774,0
1499.81629,1606.876164,1493.655212,1613.037242,0
1396.962674,1475.613631,1404.09896,1468.477344,1
1532.001816,1456.489014,1536.859562,1451.631268,1
1575.474249,1282.666952,1577.98942,1280.151782,1
1514.099722,1553.362798,1523.276337,1544.186183,1
1563.392448,1537.661518,1553.921727,1547.132239,0
1284.988155,1646.831433,1282.069303,1649.750285,0
1437.000987,1556.219521,1425.034016,1568.186491,0
1375.817535,1500.795282,1354.012138,1522.600679,0
1431.955047,1468.477344,1409.480543,1490.951849,0
1607.620532,1654.062885,1613.336684,1648.346733,1
1549.06585,1522.600679,1555.578349,1516.088179,1
1451.631268,1653.802356,1473.767803,1631.665822,1
1536.859562,1506.69527,1544.337484,1499.217349,1
1493.655212,1630.573749,1499.161206,1625.067756,1
1613.037242,1468.542866,1615.352132,1466.227976,1
1522.078774,1404.09896,1511.540662,1414.637072,0
1409.480543,1649.750285,1402.684817,1656.54601,0
1522.023646,1280.151782,1523.897908,1278.27752,1
1511.540662,1282.069303,1512.375512,1281.234452,1
1648.346733,1490.951849,1651.135062,1488.16352,1
1288.679847,1425.034016,1279.09523,1434.618633,0
1615.352132,1523.276337,1598.070073,1540.558396,0
1544.186183,1517.444468,1527.650534,1533.980117,0
1354.012138,1553.921727,1335.993682,1571.940183,0
1577.98942,1499.217349,1582.473208,1494.733561,1
1568.186491,1547.132239,1573.287215,1542.031516,1
1656.54601,1631.665822,1615.427013,1672.784819,0
1613.336684,1516.088179,1584.924974,1544.499888,0
1651.135062,1544.337484,1654.50155,1540.970995,1
1555.578349,1279.09523,1557.704337,1276.969243,1
1523.897908,1499.161206,1532.63012,1490.428993,1
1672.784819,1434.618633,1674.570193,1432.833259,1
1573.287215,1584.924974,1579.188214,1579.023975,1
1625.067756,1582.473208,1604.90499,1602.635973,0
1278.27752,1281.234452,1283.499466,1276.012506,1
1335.993682,1571.940183,1325.453958,1582.479907,0
1402.684817,1512.375512,1409.23633,1505.823999,1
1542.031516,1533.980117,1525.455993,1550.55564,0
1414.637072,1527.650534,1393.807492,1548.480115,0
1473.767803,1466.227976,1461.801706,1478.194073,0
1598.070073,1540.558396,1604.641894,1533.986575,1
1494.733561,1488.16352,1500.179542,1482.717539,1
1544.499888,1533.986575,1550.274317,1528.212146,1
1548.480115,1604.641894,1562.798434,1590.323576,1
1602.635973,1461.801706,1605.900377,1458.537302,1
1532.63012,1432.833259,1534.306121,1431.157258,1
1478.194073,1276.012506,1482.937999,1271.26858,1
1604.90499,1409.23633,1607.49327,1406.64805,1
1582.479907,1276.969243,1557.975705,1301.473444,0
1283.499466,1550.55564,1274.145674,1559.909432,0
1615.427013,1654.50155,1625.08233,1644.846234,1
1490.428993,1482.717539,1493.54095,1479.605582,1
1579.023975,1557.704337,1581.950018,1554.778293,1
1525.455993,1325.453958,1514.660288,1336.249663,0
1393.807492,1540.970995,1380.152461,1554.626026,0
1505.823999,1579.188214,1494.409223,1590.60299,0
1644.846234,1674.570193,1648.508,1670.908426,1
1554.778293,1494.409223,1560.327716,1488.859801,1
1562.798434,1493.54095,1537.221,1519.118383,0
1534.306121,1514.660288,1523.94503,1525.02138,0
1590.60299,1301.473444,1593.08999,1298.986444,1
1482.937999,1607.49327,1477.173114,1613.258155,0
1274.145674,1581.950018,1305.361555,1550.734137,1
1271.26858,1500.179542,1264.103229,1507.344893,0
1431.157258,1559.909432,1426.824018,1564.242672,0
1380.152461,1554.626026,1367.957118,1566.821369,0
1458.537302,1625.08233,1449.579797,1634.039834,0
1590.323576,1336.249663,1592.187574,1334.385665,1
1550.274317,1557.975705,1529.560841,1578.689181,0
1670.908426,1566.821369,1673.474393,1564.255402,1
1528.212146,1564.242672,1534.758231,1557.696588,1
1264.103229,1523.94503,1257.300726,1530.747533,0
1634.039834,1537.221,1639.197562,1532.063273,1
1479.605582,1578.689181,1485.908648,1572.386115,1
1519.118383,1449.579797,1526.459768,1442.238413,1
1406.64805,1605.900377,1400.138513,1612.409914,0
1529.560841,1592.187574,1536.85407,1584.894344,1
1648.508,1507.344893,1607.259653,1548.59324,0
1298.986444,1334.385665,1302.736308,1330.635801,1
1593.08999,1550.734137,1596.563382,1547.260745,1
1477.173114,1613.258155,1460.946587,1629.484682,0
1426.824018,1488.859801,1410.74706,1504.936759,0
1367.957118,1305.361555,1358.7249,1314.593773,0
1400.138513,1257.300726,1383.394037,1274.045202,0
1442.238413,1548.59324,1450.152797,1540.678856,1
1673.474393,1564.255402,1679.722444,1558.007352,1
1530.747533,1460.946587,1537.798843,1453.895277,1
1526.459768,1607.259653,1518.918044,1614.801376,0
1639.197562,1584.894344,1609.988108,1614.103798,0
1536.85407,1612.409914,1545.133738,1604.130246,1
1485.908648,1532.063273,1479.168114,1538.803807,0
1572.386115,1560.327716,1547.154444,1585.559387,0
1557.696588,1596.563382,1567.82301,1586.43696,1
1410.74706,1547.260745,1417.943876,1540.063929,1
1534.758231,1330.635801,1537.379119,1328.014913,1
1302.736308,1525.02138,1292.860605,1534.897083,0
